,FID,u,v,key,osmid,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,source,target,FID_1,id_1,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,fill_ratio,highway_1,drop,FID_12,u_1,v_1,key_1,osmid_1,name_1,highway_12,oneway_1,length_1,lanes_1,bridge_1,ref_1,junction_1,maxspeed_1,tunnel_1,access_1,id_12,source_1,target_1,FID_12_13,id_12_13,avg_01,avg_12_13,avg_23_24,avg_34,avg_45,avg_56,avg_67,avg_78,avg_89,avg_9_10,avg_10_11,avg_11_12,avg_12__14,avg_13_14,avg_14_15,avg_15_16,avg_16_17,avg_17_18,avg_18_19,avg_19_20,avg_20_21,avg_21_22,avg_22_23,avg_23__25,fill_rat_1,highway_13,drop_1
561,561,3814803440.0,5031550692.999999,0.0,47087992,陕西南路,secondary,1,13.647,3, , , , , , ,12873,3814803440.0,5031550692.999999,12873,12873.0,1.51341730769,4.0941,1.3647,0.0,0.0,0.0,1.3647,3.63310758929,3.09332,2.14633373016,1.5472507792199999,2.07998448938,1.36720633609,1.3647,3.05974404762,4.34537809524,1.3647,1.34919204545,2.51826936428,1.3283618343199999,1.48876363636,1.29346565934,1.6138119047600001,2.45646,0.875,secondary,1,561,3814803440.0,5031550692.999999,0.0,47087992,陕西南路,secondary,1,13.647,3, , , , , , ,12873.0,3814803440.0,5031550692.999999,12873,12873.0,1.51341730769,4.0941,1.3647,0.0,0.0,0.0,1.3647,3.63310758929,3.09332,2.14633373016,1.5472507792199999,2.07998448938,1.36720633609,1.3647,3.05974404762,4.34537809524,1.3647,1.34919204545,2.51826936428,1.3283618343199999,1.48876363636,1.29346565934,1.6138119047600001,2.45646,0.875,secondary,1
562,562,3814803440.0,154903637.00000003,0.0,515136610,陕西北路,secondary,0,16.204, , , , , , , ,12874,3814803440.0,154903637.00000003,12874,12874.0,0.0,0.0,1.6204,0.0,0.0,0.0,0.0,0.0,2.91672,1.6204,1.6204,5.2663,1.51356043956,1.6204,2.04268606061,1.58123448773,1.50037037037,1.6204,1.6204,1.6204,2.329325,1.6204,1.6204,0.0,0.666666666667,secondary,1,562,3814803440.0,154903637.00000003,0.0,515136610,陕西北路,secondary,0,16.204,0, , , , , , ,12874.0,3814803440.0,154903637.00000003,12874,12874.0,0.0,0.0,1.6204,0.0,0.0,0.0,0.0,0.0,2.91672,1.6204,1.6204,5.2663,1.51356043956,1.6204,2.04268606061,1.58123448773,1.50037037037,1.6204,1.6204,1.6204,2.329325,1.6204,1.6204,0.0,0.666666666667,secondary,1
563,563,3814803440.0,154903299.00000003,0.0,515136602,延安中路,primary,0,130.671, , , , , , , ,12875,3814803440.0,154903299.00000003,12875,12875.0,15.0218225108,8.7114,0.0,13.0671,0.0,9.9818125,9.87292,13.265086363599998,13.393934632,12.063026298699999,8.42107207291,10.815185465599999,11.9528027979,9.44649506147,12.7424515528,10.8086942088,12.760839843800001,12.34115,11.88743125,11.1369584049,13.0671,10.4869506408,14.0004642857,20.0846166667,0.916666666667,primary,1,563,3814803440.0,154903299.00000003,0.0,515136602,延安中路,primary,0,130.671,0, , , , , , ,12875.0,3814803440.0,154903299.00000003,12875,12875.0,15.0218225108,8.7114,0.0,13.0671,0.0,9.9818125,9.87292,13.265086363599998,13.393934632,12.063026298699999,8.42107207291,10.815185465599999,11.9528027979,9.44649506147,12.7424515528,10.8086942088,12.760839843800001,12.34115,11.88743125,11.1369584049,13.0671,10.4869506408,14.0004642857,20.0846166667,0.916666666667,primary,1
564,564,3814803440.0,5031550691.0,0.0,515136607,延安中路,primary,1,136.343,5, , , , , , ,12876,3814803440.0,5031550691.0,12876,12876.0,13.3144721707,12.8924213851,14.458595915,12.5522126984,13.6343,13.360183828699999,13.3700260988,13.0323009792,13.4573463629,12.6854757871,13.3642321,13.078560008800002,13.2973820791,13.331037664,13.2069886955,13.162639921199998,12.286920267000001,13.2295826418,10.3230151103,12.1209702653,13.193148732300001,13.2891290458,13.3144024369,13.482725773699999,1.0,primary,1,564,3814803440.0,5031550691.0,0.0,515136607,延安中路,primary,1,136.343,5, , , , , , ,12876.0,3814803440.0,5031550691.0,12876,12876.0,13.3144721707,12.8924213851,14.458595915,12.5522126984,13.6343,13.360183828699999,13.3700260988,13.0323009792,13.4573463629,12.6854757871,13.3642321,13.078560008800002,13.2973820791,13.331037664,13.2069886955,13.162639921199998,12.286920267000001,13.2295826418,10.3230151103,12.1209702653,13.193148732300001,13.2891290458,13.3144024369,13.482725773699999,1.0,primary,1
565,565,3851481660.0000005,64849287.0,0.0,437445542,江宁路,secondary,0,118.692,4, , , , , , ,12881,3851481660.0000005,64849287.0,12881,12881.0,9.76481981273,13.840671428599999,7.19765506329,16.31544,0.0,14.0333846154,10.2111378326,8.708332753680002,10.976219681199998,7.90711148896,6.465011382869999,8.38156588834,6.531100834249999,9.1442257178,9.096291724910001,7.49925501142,6.07473404281,7.43065543408,9.54848761824,6.69078585872,8.70255169659,8.36777655038,7.23312003906,9.981366290319999,0.958333333333,secondary,1,565,3851481660.0000005,64849287.0,0.0,437445542,江宁路,secondary,0,118.692,4, , , , , , ,12881.0,3851481660.0000005,64849287.0,12881,12881.0,9.76481981273,13.840671428599999,7.19765506329,16.31544,0.0,14.0333846154,10.2111378326,8.708332753680002,10.976219681199998,7.90711148896,6.465011382869999,8.38156588834,6.531100834249999,9.1442257178,9.096291724910001,7.49925501142,6.07473404281,7.43065543408,9.54848761824,6.69078585872,8.70255169659,8.36777655038,7.23312003906,9.981366290319999,0.958333333333,secondary,1
566,566,3851481660.0000005,495832244.99999994,0.0,437445540,江宁路,secondary,0,141.00899999999996,4, , , , , , ,12882,3851481660.0000005,495832244.99999994,12882,12882.0,7.24928664895,8.58410784597,4.23739166667,23.5015,0.0,0.0,6.3072079494599995,6.15985632697,4.91535280704,4.01201984518,5.63190523905,5.04001995727,5.835157098,4.57550947208,5.98207996811,4.85329199211,4.69712095677,4.91428229877,4.57880636837,3.44812450942,4.4097444781599995,6.921934547059999,5.421707874119999,5.24072705582,0.916666666667,secondary,1,566,3851481660.0000005,495832244.99999994,0.0,437445540,江宁路,secondary,0,141.00899999999996,4, , , , , , ,12882.0,3851481660.0000005,495832244.99999994,12882,12882.0,7.24928664895,8.58410784597,4.23739166667,23.5015,0.0,0.0,6.3072079494599995,6.15985632697,4.91535280704,4.01201984518,5.63190523905,5.04001995727,5.835157098,4.57550947208,5.98207996811,4.85329199211,4.69712095677,4.91428229877,4.57880636837,3.44812450942,4.4097444781599995,6.921934547059999,5.421707874119999,5.24072705582,0.916666666667,secondary,1
567,567,3851481661.0,64849287.0,0.0,488788633,南京西路,secondary,0,114.7,2, , , , , , ,12884,3851481661.0,64849287.0,12884,12884.0,7.26748422169,9.2228490383,5.73910669531,7.80597222222,2.294,8.28388888889,10.7136332866,5.74696156923,4.56833078709,5.37721250951,4.58330378276,5.34113081905,5.8689531408899995,5.5771967802199995,5.04063169855,5.50563554431,5.35984937373,5.63886868043,5.0731312419800005,5.40501504024,5.012629469789999,5.18096508699,5.0584840564,5.562482535269999,1.0,secondary,1,567,3851481661.0,64849287.0,0.0,488788633,南京西路,secondary,0,114.7,2, , , , , , ,12884.0,3851481661.0,64849287.0,12884,12884.0,7.26748422169,9.2228490383,5.73910669531,7.80597222222,2.294,8.28388888889,10.7136332866,5.74696156923,4.56833078709,5.37721250951,4.58330378276,5.34113081905,5.8689531408899995,5.5771967802199995,5.04063169855,5.50563554431,5.35984937373,5.63886868043,5.0731312419800005,5.40501504024,5.012629469789999,5.18096508699,5.0584840564,5.562482535269999,1.0,secondary,1
568,568,3851481661.0,477584383.0,0.0,488788633,南京西路,secondary,0,105.983,2, , , , , , ,12885,3851481661.0,477584383.0,12885,12885.0,9.831037267180001,11.484955163399999,11.2471755102,15.89745,0.0,11.702289583299999,10.735685370399999,8.47831528218,9.07173495289,7.53698142059,6.9606935601,6.83325412398,5.61516475647,6.1362512508,7.84377839375,7.001427961139999,6.40092442166,7.00675743722,5.97618457362,7.348336199299999,8.00611427509,7.03981692394,7.66352172273,9.55361935308,0.958333333333,secondary,1,568,3851481661.0,477584383.0,0.0,488788633,南京西路,secondary,0,105.983,2, , , , , , ,12885.0,3851481661.0,477584383.0,12885,12885.0,9.831037267180001,11.484955163399999,11.2471755102,15.89745,0.0,11.702289583299999,10.735685370399999,8.47831528218,9.07173495289,7.53698142059,6.9606935601,6.83325412398,5.61516475647,6.1362512508,7.84377839375,7.001427961139999,6.40092442166,7.00675743722,5.97618457362,7.348336199299999,8.00611427509,7.03981692394,7.66352172273,9.55361935308,0.958333333333,secondary,1
569,569,4062440152.9999986,1984211699.0,0.0,11960339,番禺路,tertiary,0,35.37600000000001, , , , , , , ,12900,4062440152.9999986,1984211699.0,12900,12900.0,9.214389743589999,7.92801428571,2.44309035088,0.528,3.216,9.04053333333,5.12924880952,5.37767032967,5.1229084905699995,5.79565361552,5.934874725269999,8.09098909552,6.10623683761,5.2431705627700005,3.85707234806,3.93241166181,5.65133514286,5.41892997199,6.648505714290001,5.0021212861199995,4.83119834049,7.378021768710001,7.19906554622,7.528984743910001,1.0,tertiary,1,569,4062440152.9999986,1984211699.0,0.0,11960339,番禺路,tertiary,0,35.376,0, , , , , , ,12900.0,4062440152.9999986,1984211699.0,12900,12900.0,9.214389743589999,7.92801428571,2.44309035088,0.528,3.216,9.04053333333,5.12924880952,5.37767032967,5.1229084905699995,5.79565361552,5.934874725269999,8.09098909552,6.10623683761,5.2431705627700005,3.85707234806,3.93241166181,5.65133514286,5.41892997199,6.648505714290001,5.0021212861199995,4.83119834049,7.378021768710001,7.19906554622,7.528984743910001,1.0,tertiary,1
570,570,4062440152.9999986,994212275.9999999,0.0,11960339,番禺路,tertiary,0,258.499, , , , , , , ,12901,4062440152.9999986,994212275.9999999,12901,12901.0,12.1296016329,14.082658367,17.9718352381,2.32881981982,21.5415833333,11.5878862069,15.024137785799999,8.75043706561,11.960009080599999,9.66854470146,10.9503676922,7.53986183917,9.22533142686,10.3288660648,11.0194413875,10.385973276,8.79474696262,8.37372765955,6.213605071540001,9.50652110179,10.966904702799999,10.6147162472,12.171120330699999,13.2343690774,1.0,tertiary,1,570,4062440152.9999986,994212275.9999999,0.0,11960339,番禺路,tertiary,0,258.499,0, , , , , , ,12901.0,4062440152.9999986,994212275.9999999,12901,12901.0,12.1296016329,14.082658367,17.9718352381,2.32881981982,21.5415833333,11.5878862069,15.024137785799999,8.75043706561,11.960009080599999,9.66854470146,10.9503676922,7.53986183917,9.22533142686,10.3288660648,11.0194413875,10.385973276,8.79474696262,8.37372765955,6.213605071540001,9.50652110179,10.966904702799999,10.6147162472,12.171120330699999,13.2343690774,1.0,tertiary,1
571,571,4062440152.9999986,146017176.0,0.0,44480437,延安西路,primary,1,205.255,3, , , , , , ,12902,4062440152.9999986,146017176.0,12902,12902.0,16.592302541600002,17.7691605716,17.7640894748,17.0321829806,18.1997644979,16.8472493878,17.3518452082,11.0371014102,7.60845448004,7.5332123720799995,10.5109043241,11.907115318199999,11.246544411199999,11.504887086300002,10.081465845,10.3938810991,11.4927439333,12.5042229879,9.65481562307,11.600633216199999,16.4524200557,16.3013817828,17.339967363099998,18.237551866,1.0,primary,1,571,4062440152.9999986,146017176.0,0.0,44480437,延安西路,primary,1,205.255,3, , , , , , ,12902.0,4062440152.9999986,146017176.0,12902,12902.0,16.592302541600002,17.7691605716,17.7640894748,17.0321829806,18.1997644979,16.8472493878,17.3518452082,11.0371014102,7.60845448004,7.5332123720799995,10.5109043241,11.907115318199999,11.246544411199999,11.504887086300002,10.081465845,10.3938810991,11.4927439333,12.5042229879,9.65481562307,11.600633216199999,16.4524200557,16.3013817828,17.339967363099998,18.237551866,1.0,primary,1
572,572,4199822178.9999995,804474350.9999999,0.0,11960339,番禺路,tertiary,0,23.079, , , , , , , ,12951,4199822178.9999995,804474350.9999999,12951,12951.0,2.3079,3.00027,3.0772,0.0,0.0,0.0,5.962075,4.0329969697,2.81599323232,3.20541666667,2.80245,2.9701278362599997,4.91677613636,3.27243901515,2.98914520202,4.12400620667,2.445275,3.16316344697,3.00591070076,2.39850986014,3.57341515152,5.0966125,3.07589166667,5.25688333333,0.875,tertiary,1,572,4199822178.9999995,804474350.9999999,0.0,11960339,番禺路,tertiary,0,23.079,0, , , , , , ,12951.0,4199822178.9999995,804474350.9999999,12951,12951.0,2.3079,3.00027,3.0772,0.0,0.0,0.0,5.962075,4.0329969697,2.81599323232,3.20541666667,2.80245,2.9701278362599997,4.91677613636,3.27243901515,2.98914520202,4.12400620667,2.445275,3.16316344697,3.00591070076,2.39850986014,3.57341515152,5.0966125,3.07589166667,5.25688333333,0.875,tertiary,1
573,573,4199822178.9999995,804474391.0,0.0,66394003,淮海西路,secondary,1,278.59, , , , , , , ,12952,4199822178.9999995,804474391.0,12952,12952.0,10.1970826405,14.135527958199999,13.9295,0.0,0.0,0.0,13.7949154589,11.0667260742,8.25785948905,10.0665980762,10.0403095246,11.1431557883,12.519639178299999,10.474869849,10.908544024100001,11.914431678699998,11.3768502989,9.947035660080001,9.41234828251,12.5747369654,11.726308738499998,10.626419922,9.18556834541,8.85907399361,0.875,secondary,1,573,4199822178.9999995,804474391.0,0.0,66394003,淮海西路,secondary,1,278.59,0, , , , , , ,12952.0,4199822178.9999995,804474391.0,12952,12952.0,10.1970826405,14.135527958199999,13.9295,0.0,0.0,0.0,13.7949154589,11.0667260742,8.25785948905,10.0665980762,10.0403095246,11.1431557883,12.519639178299999,10.474869849,10.908544024100001,11.914431678699998,11.3768502989,9.947035660080001,9.41234828251,12.5747369654,11.726308738499998,10.626419922,9.18556834541,8.85907399361,0.875,secondary,1
574,574,4470004596.999999,600486972.9999999,0.0,85711353,华山路,secondary,0,8.123, , , , , , , ,13184,4470004596.999999,600486972.9999999,13184,13184.0,0.8123,0.8123,2.7076666666699998,0.0,0.0,0.0,2.03075,1.3199875,0.676916666667,1.015375,2.40079777778,1.6449075,4.670725,1.44408888889,0.8273425925929999,1.8292292056400001,1.0424516666699999,1.3390642424199999,1.6777863095199999,1.13722,2.48202777778,1.2861416666699999,5.076875,0.8123,0.875,secondary,1,574,4470004596.999999,600486972.9999999,0.0,85711353,华山路,secondary,0,8.123,0, , , , , , ,13184.0,4470004596.999999,600486972.9999999,13184,13184.0,0.8123,0.8123,2.7076666666699998,0.0,0.0,0.0,2.03075,1.3199875,0.676916666667,1.015375,2.40079777778,1.6449075,4.670725,1.44408888889,0.8273425925929999,1.8292292056400001,1.0424516666699999,1.3390642424199999,1.6777863095199999,1.13722,2.48202777778,1.2861416666699999,5.076875,0.8123,0.875,secondary,1
575,575,4470004596.999999,994910026.0,0.0,85711353,华山路,secondary,0,112.983, , , , , , , ,13185,4470004596.999999,994910026.0,13185,13185.0,8.13427259973,7.4868028443200005,8.50735089286,0.0,5.64915,7.7563726190499995,8.8264726584,6.60274901405,3.4117908777499997,5.95627611476,5.998009890750001,5.1570571565600005,4.92272647241,4.80820560036,5.68470346023,3.7277374744700005,4.3931278262,5.0715332176,3.46246532838,5.677665706059999,5.71517664332,6.858273634930001,9.62539975276,5.86157265036,0.958333333333,secondary,1,575,4470004596.999999,994910026.0,0.0,85711353,华山路,secondary,0,112.983,0, , , , , , ,13185.0,4470004596.999999,994910026.0,13185,13185.0,8.13427259973,7.4868028443200005,8.50735089286,0.0,5.64915,7.7563726190499995,8.8264726584,6.60274901405,3.4117908777499997,5.95627611476,5.998009890750001,5.1570571565600005,4.92272647241,4.80820560036,5.68470346023,3.7277374744700005,4.3931278262,5.0715332176,3.46246532838,5.677665706059999,5.71517664332,6.858273634930001,9.62539975276,5.86157265036,0.958333333333,secondary,1
576,576,4470004598.000001,994910026.0,0.0,85711353,华山路,secondary,0,23.038, , , , , , , ,13187,4470004598.000001,994910026.0,13187,13187.0,1.82384166667,0.287975,2.3038,0.0,0.0,9.2152,2.3038,1.8481713517699998,4.26203,2.3038,2.01457835498,1.84517314815,1.9624962962999999,1.9199796063499999,1.3993451851899998,1.90487359307,2.94180521886,3.56769027778,2.782378061,2.61463015873,1.8307912895899998,1.2158944444400002,1.78270238095,3.07173333333,0.916666666667,secondary,1,576,4470004598.000001,994910026.0,0.0,85711353,华山路,secondary,0,23.038,0, , , , , , ,13187.0,4470004598.000001,994910026.0,13187,13187.0,1.82384166667,0.287975,2.3038,0.0,0.0,9.2152,2.3038,1.8481713517699998,4.26203,2.3038,2.01457835498,1.84517314815,1.9624962962999999,1.9199796063499999,1.3993451851899998,1.90487359307,2.94180521886,3.56769027778,2.782378061,2.61463015873,1.8307912895899998,1.2158944444400002,1.78270238095,3.07173333333,0.916666666667,secondary,1
577,577,4470004598.000001,5226901245.999999,0.0,85711353,华山路,secondary,0,58.929, , , , , , , ,13189,4470004598.000001,5226901245.999999,13189,13189.0,5.8929,5.8929,5.8929,0.0,5.8929,5.8929,5.8929,4.69835147727,5.583704629630001,5.90480484848,5.6090969155799995,4.96905565402,5.8929,5.1113172619,4.30209338047,8.26311531704,2.58554884921,5.598255,5.592798611109999,5.66373166667,5.8929,5.2740531348,6.14204834559,5.8929,0.958333333333,secondary,1,577,4470004598.000001,5226901245.999999,0.0,85711353,华山路,secondary,0,58.929,0, , , , , , ,13189.0,4470004598.000001,5226901245.999999,13189,13189.0,5.8929,5.8929,5.8929,0.0,5.8929,5.8929,5.8929,4.69835147727,5.583704629630001,5.90480484848,5.6090969155799995,4.96905565402,5.8929,5.1113172619,4.30209338047,8.26311531704,2.58554884921,5.598255,5.592798611109999,5.66373166667,5.8929,5.2740531348,6.14204834559,5.8929,0.958333333333,secondary,1
578,578,4685337145.999999,648297120.0,0.0,147435423,陕西北路,tertiary,0,67.274,3, , , , , , ,13264,4685337145.999999,648297120.0,13264,13264.0,4.79845437862,4.04323535354,3.88427261905,5.4660125,6.7274,6.7274,3.3637,6.7274,9.52198914141,4.95678569444,3.5524070846100004,3.53070295888,5.23782462574,4.49201856996,4.8412306687,5.55520151515,5.026669328270001,2.8712414599800002,2.2352792734999998,4.82992820513,4.46250866667,4.844391793220001,3.9568686021499997,5.76424335071,1.0,tertiary,1,578,4685337145.999999,648297120.0,0.0,147435423,陕西北路,tertiary,0,67.274,3, , , , , , ,13264.0,4685337145.999999,648297120.0,13264,13264.0,4.79845437862,4.04323535354,3.88427261905,5.4660125,6.7274,6.7274,3.3637,6.7274,9.52198914141,4.95678569444,3.5524070846100004,3.53070295888,5.23782462574,4.49201856996,4.8412306687,5.55520151515,5.026669328270001,2.8712414599800002,2.2352792734999998,4.82992820513,4.46250866667,4.844391793220001,3.9568686021499997,5.76424335071,1.0,tertiary,1
579,579,4685337145.999999,600489670.0000001,0.0,147435423,陕西北路,tertiary,0,153.271,3, , , , , , ,13266,4685337145.999999,600489670.0000001,13266,13266.0,7.78262767505,7.14666801064,12.1886938095,15.3271,15.3271,15.3271,8.5905136491,6.9937367544599995,7.34964752825,5.1440885212900005,5.82160903509,7.78833410375,6.116121401799999,7.37152463623,7.59192944619,6.45725593663,5.05282267604,6.71985584056,7.26199057691,7.880069193400001,8.24390337117,6.2217902838,7.30450075281,9.03204107143,1.0,tertiary,1,579,4685337145.999999,600489670.0000001,0.0,147435423,陕西北路,tertiary,0,153.27099999999996,3, , , , , , ,13266.0,4685337145.999999,600489670.0000001,13266,13266.0,7.78262767505,7.14666801064,12.1886938095,15.3271,15.3271,15.3271,8.5905136491,6.9937367544599995,7.34964752825,5.1440885212900005,5.82160903509,7.78833410375,6.116121401799999,7.37152463623,7.59192944619,6.45725593663,5.05282267604,6.71985584056,7.26199057691,7.880069193400001,8.24390337117,6.2217902838,7.30450075281,9.03204107143,1.0,tertiary,1
580,580,4715107688.000001,4715107689.0,0.0,515136608, ,primary,1,19.092, , , , , , , ,13280,4715107688.000001,4715107689.0,13280,13280.0,1.9092,1.9092,3.91630769231,0.0,0.0,0.0,0.0,2.70180727273,1.3614184704199999,1.9092,1.3928754716999998,3.7509030302999995,1.7660861244,1.48011212121,2.04106666667,1.7828752587999999,2.5051640273699998,1.7815080908899998,1.50008571429,4.39694545455,1.48438233766,0.49321,1.26370857143,1.5671688510600001,0.833333333333,primary,1,580,4715107688.000001,4715107689.0,0.0,515136608, ,primary,1,19.092,0, , , , , , ,13280.0,4715107688.000001,4715107689.0,13280,13280.0,1.9092,1.9092,3.91630769231,0.0,0.0,0.0,0.0,2.70180727273,1.3614184704199999,1.9092,1.3928754716999998,3.7509030302999995,1.7660861244,1.48011212121,2.04106666667,1.7828752587999999,2.5051640273699998,1.7815080908899998,1.50008571429,4.39694545455,1.48438233766,0.49321,1.26370857143,1.5671688510600001,0.833333333333,primary,1
581,581,4715107688.000001,618746521.0,0.0,515138054,延安中路,primary,1,83.658,5, , , , , , ,13281,4715107688.000001,618746521.0,13281,13281.0,7.51116162082,8.28535961538,7.50668585859,27.886,0.0,7.4528654761899995,8.30242272727,7.8288187479,7.41803470097,7.09404777485,7.69922135699,7.68796665602,8.05537184831,8.03600047004,7.27339441309,6.32869366449,7.0527185692700005,7.77103600761,7.55723064758,7.78322259418,8.12265717888,8.06706077742,8.22217666139,7.52546516909,0.958333333333,primary,1,581,4715107688.000001,618746521.0,0.0,515138054,延安中路,primary,1,83.658,5, , , , , , ,13281.0,4715107688.000001,618746521.0,13281,13281.0,7.51116162082,8.28535961538,7.50668585859,27.886,0.0,7.4528654761899995,8.30242272727,7.8288187479,7.41803470097,7.09404777485,7.69922135699,7.68796665602,8.05537184831,8.03600047004,7.27339441309,6.32869366449,7.0527185692700005,7.77103600761,7.55723064758,7.78322259418,8.12265717888,8.06706077742,8.22217666139,7.52546516909,0.958333333333,primary,1
582,582,4715107689.0,5031550694.0,0.0,482569917,延安中路,primary,1,245.759,4, , , , , , ,13282,4715107689.0,5031550694.0,13282,13282.0,20.878212797899998,20.9571715077,19.6938800578,20.596279829500002,22.9375066667,23.386743548400002,20.4377722649,17.2491576635,15.5579663303,14.665286328199999,15.351539253499999,16.3685761128,16.4564638383,15.633334926099998,17.4597961069,16.165836229,14.9638498197,18.224179258,12.3876656603,14.033790895,15.9488682636,17.3268280554,19.5806546699,21.0471964569,1.0,primary,1,582,4715107689.0,5031550694.0,0.0,482569917,延安中路,primary,1,245.759,4, , , , , , ,13282.0,4715107689.0,5031550694.0,13282,13282.0,20.878212797899998,20.9571715077,19.6938800578,20.596279829500002,22.9375066667,23.386743548400002,20.4377722649,17.2491576635,15.5579663303,14.665286328199999,15.351539253499999,16.3685761128,16.4564638383,15.633334926099998,17.4597961069,16.165836229,14.9638498197,18.224179258,12.3876656603,14.033790895,15.9488682636,17.3268280554,19.5806546699,21.0471964569,1.0,primary,1
